video_id,video_duration_seconds
0iO2YZ5Urus,1138.0
SCxkvAGmLVY,1200.0
dULoFDyu9LE,344.0
pK6Cit3BoRQ,229.0
drLQhcpzrFU,341.0
OBT3OUAVxok,110.0
i-7a1xx-k60,1190.0
ckMUvGh_Bdo,2074.0
NXEXZdRm3bA,167.0
zXBgYuDH7sw,646.0
Lk3C32ekZfk,400.0
lOcT0COgg3w,35.0
gUmE_TRdp0s,862.0
cEfxHOdbs7o,123.0
yXkJ7vzHtvs,339.0
KXdib8w1lrg,818.0
zMAm9iwYRrw,33.0
2xT1KdY9e4k,59.0
IxAmS6W15J8,581.0
RlI2IOPRHsg,1075.0
VN1BsBqBe-k,782.0
dMoFcvfd5t4,270.0
Oj9Su1sSJvM,1347.0
LWn6T3CwahM,1286.0
GV3bj3J0Kro,507.0
v43K3JlH5QI,33.0
Db6de6Zi2yc,626.0
TOAvc48zns8,830.0
F97C921x1-4,2008.0
He2_Xyni4LU,553.0
1ZZUbPnjYg8,253.0
qzohBAJAJD4,533.0
HNHmfDhlfaU,79.0
XKH8tWyYpvc,930.0
MDB_AKqawOY,64.0
Z40bqxw5lFI,64.0
kV7YaA0MKm0,2735.0
mLf8EgSThz0,138.0
66ZeJPnp7tk,940.0
ffokBy7keds,218.0
eeMQaRzATDQ,71.0
lX_ILRtTYLw,279.0
cHt2t27BD14,316.0
byO_816M0MA,1029.0
6fLqpuu3mc0,881.0
7sIxIFC06DQ,888.0
QlZFKmGfgUA,1210.0
ESBTaC0jIjQ,794.0
6djNdp1TGcA,256.0
l_ZXblRbxxY,1066.0
VIWsxDcGDjA,670.0
DwM8GjtMcFg,359.0
rH6-yhcrLUw,1168.0
bkoD_OiX0vY,337.0
Rxlok5SRpAY,1098.0
S8anlaIgPac,64.0
ZXbS6U3VGyE,1176.0
bE-1etUwLzk,454.0
KddFvJvtRDc,130.0
mf2JaqjWcuU,521.0
S_ldVGTyRok,807.0
NkJQd6QOgWY,64.0
sUOLrF_ATpw,40.0
BEoqAZKh0Wc,1251.0
KFaBxh-0eQ0,262.0
PNyc2OxmdaM,1251.0
zf3QhQd569Q,468.0
56z_cQVMuzk,732.0
ZdR-rikozhc,2148.0
nkdaYGbWtKQ,231.0
MRcVLsH03ig,1012.0
cAHWS8qcrMU,2135.0
VgGVaBbq5R8,1058.0
OkXT8g74ZO8,2459.0
RQ1pNFCC1QI,2639.0
51XeUH8vlHo,168.0
iQwhRLVIjwU,663.0
3Os5UGp_NSg,919.0
nSNwBKkPq10,188.0
JCMK4C079fI,736.0
tSUHuLw9dVk,182.0
dtnHQhkL6a4,108.0
-786kALIuQU,86.0
0M-SVxq2N2w,2073.0
zVDyiUxFV_M,939.0
rXLzhFPk4UI,1529.0
IV8DqvktbWQ,158.0
zREs6RocFfE,877.0
qDokEvRqrAU,35.0
2Yo4ncYUpdc,2746.0
zs2cj9agc2Y,1761.0
UtFy87Z5Cn0,2121.0
0ud-fWlyBF4,40.0
_bSq9Jv5q9c,872.0
d5UnrZoO3YU,1117.0
tpB8gNctlws,2762.0
Heb7fiuqgJM,725.0
4-jF2l4aacU,826.0
KcUJKEAwEj4,1280.0
ZTUoDmiUzRo,260.0
FZs8SckeEcI,683.0
UY5dhlXb5dA,1113.0
IuuGgHbCnkA,645.0
tQvfCWLs-3s,2519.0
Xyd67B43nNA,511.0
t8rYEKD8J5g,1529.0
orRjyLGIUpY,614.0
vpdfgV0oipw,2218.0
IEtekDUSbRo,735.0
NvvzWYh7cYQ,709.0
U8c8Jtbd2Vk,653.0
1EypyyLT-Io,314.0
bFE_qFSSn94,651.0
NTKuVBc5Z9I,1013.0
VYYp4kOJyCI,1290.0
YYiU2yKRmwo,28.0
AeXoUW9vT7A,1248.0
TDKDCELOaZY,266.0
u9aBmkJQNy8,1041.0
hIOdfVIsmmM,95.0
OxsLD-YZ3-Y,703.0
27H-Vhrly9w,1926.0
17a5YCJMrek,1262.0
-1sm2hvTTg8,2241.0
BUTXby0Ks0o,170.0
B05cQY3ECyY,142.0
hUXtaxapPx4,157.0
fT7TfIDndJE,791.0
vHUzkGyebNE,874.0
gp2PUhiKkFE,1178.0
vNo2_mj7Rqw,414.0
M09TAtiLujE,1361.0
Pu363r0_z_A,97.0
O4BNalSYIvU,170.0
QTZWR_fGPrc,221.0
ztBi3Tds4hs,35.0
70FEvT4ezvs,1378.0
kxyQenVA99Y,645.0
CipCdC500Q4,1364.0
mdbpu3pI-GM,1870.0
t_boBdUNgAE,75.0
q_iTNBOT0qk,1267.0
haE-p6xi6Mc,205.0
unOM6C33IpE,112.0
fMFV79wOjoA,740.0
9uDVTUPuN6c,899.0
68-MGZGMcrw,356.0
lC-EHN1XKJ0,891.0
-V9tu8rqWIg,122.0
WtR17jXBixQ,76.0
TDJat6NdVGU,1220.0
v83AmyHp3o0,626.0
OEQ9K_1G34A,615.0
68SxgBmWOXk,618.0
Ic4uIjbZUmU,969.0
ai7wVcNcQGo,1237.0
ZFYhnwAJnDQ,659.0
Yup_5aIo5o0,940.0
Q3AjFETSMwg,1064.0
ApedS2JLmUA,720.0
gqM7EYxYdrE,208.0
Pj1u-rUHga0,1099.0
fwW0EqAmEuY,1355.0
LSMAkSEmPI8,70.0
GdfmTxE0CU0,2037.0
yswxzpqE4QE,2287.0
idnE7LiXMX4,1479.0
CUOhNv4B9t0,35.0
b59GlCt8kFw,375.0
8sAw33ZrsnU,1346.0
nMxTPu0vWkw,36.0
DPrYn1-rEnU,1626.0
1SR-QaIq7-o,116.0
wrWLLwP5FR8,1010.0
uUtU8cIyEfw,1319.0
e1YTzqTAb6I,1329.0
zjIseWQ0w4Q,1700.0
xQKtPTcLGyk,729.0
H19iohdRZyI,1397.0
izofUJp5_4w,36.0
o7-3w3v532Y,2159.0
Awtj60S1IoA,709.0
NwrTEe_uDVs,649.0
yEWeFlQ1xmg,847.0
VFFcb40GWl4,887.0
Jk77UsAL2bM,624.0
MZ15WL85uDg,66.0
9rdXO6wXrlg,2197.0
XeGdY8RoxQY,211.0
HUFzELC551o,168.0
gO6RVp8tTsQ,113.0
kuUwSUDbu98,1350.0
PenytvIn1Go,592.0
zVGpnPP7_1o,1791.0
c-oujroLIC8,2463.0
XzCP-Bk9fs8,562.0
ZAr4EXz2UUw,35.0
9oaszMmQ9Gs,3477.0
_9zs-dxHxzA,2574.0
Qb07ZtYdIrQ,203.0
fOU9msJhOS0,1230.0
ul59NwMDA9M,34.0
AzARyOwNRV0,878.0
MnY5InKueG4,854.0
LGh_93xvENQ,1083.0
yIpwi2kKW8M,1355.0
ZLuehjFFFXk,491.0
KtoPRTe-8WQ,735.0
P1-TfOJtIws,29.0
_v3Sprrx_YY,750.0
7L6YM8jd2uM,633.0
zQ7cYvO2a3k,175.0
XG6wJZYCqwg,674.0
rgLHQ7YLZY4,95.0
MAq7uMvVikY,1272.0
CHqA5G4Y8tc,987.0
j-lfA04J2Qs,1324.0
q6v49k6XocY,674.0
HYnGDiTHmvw,1276.0
5zYndUxaJX4,618.0
gPxWdCgUkNw,1179.0
SlMbKFAVCEA,513.0
RMlX0vSMBSI,850.0
GgInEo8OYfo,2266.0
jLhQCDTixxU,1154.0
JgWOQO7HARM,119.0
nC8tg7i4aLs,141.0
XdmZmMMJwPE,1033.0
vYm44rLTv_0,132.0
oSCvZ06mApE,62.0
BInvuJSgbWc,963.0
r3i25XfO3mw,35.0
EpqzL5PCHlg,357.0
nLGEah6a0UQ,943.0
QUGz0TBrQ2Y,1202.0
8bcVQYTQTFI,199.0
zngWV2qeLR8,647.0
PRutzpYJbpg,214.0
f9l9RzeE-Ss,198.0
RxPQYQ_x0uE,180.0
u0rIRj3Z8D4,932.0
j4D7Bxxd-qM,46.0
00ggAc6dUW8,1365.0
1iSWmnCgmKk,632.0
MBMikVHbBn4,1391.0
UzG4ydSx5HA,134.0
YlMO91AgZN8,628.0
TPLc2wL6iG4,794.0
6emgiatRGu4,171.0
_8deoYKaDuo,766.0
2DRsCIPDK_A,1504.0
ahs0x6XzlvA,642.0
KZB4V3eHi5I,1235.0
wgvkAjPYq4c,627.0
dm2RHGYRtas,139.0
ZdVVW8dyZOM,690.0
InVUxMq8KpQ,195.0
vf3zVf_QCMg,3159.0
jc2JeK40WvY,156.0
SPzsozpvt24,899.0
cvtHqD4Vvb0,1123.0
YXRxm4joY6M,1190.0
aoDPACfG-38,66.0
-NMJLeXgFVQ,59.0
FsEfpO1vRq4,1045.0
iSu-1DldnxY,3462.0
tQqWEFri_XI,614.0
NBhfFdwbmYs,548.0
8tgc_1jXlQE,67.0
hLnr1Cm3Dhg,1091.0
d2nBSey_NRk,661.0
Y24SDrrl72U,1286.0
-fjcOppnbZI,621.0
kCnSpsjts6I,1233.0
cWxB8_MlSMc,621.0
eLZsCu-DBDU,871.0
mEyyXYkXPCQ,609.0
caFBHEy0Rew,183.0
topOInjqe28,475.0
CaqDJ0oeO9g,60.0
DjqakEFL6j4,219.0
AazMKdRTseA,301.0
b0QN1iIqLKA,502.0
STTT3vbhDhg,1897.0
YDK2eQj2fEg,1149.0
z69jFRKEe4E,584.0
VKldFeLtBeQ,501.0
fDxIkIF0K-k,326.0
XVeA9FvHgTM,1258.0
DPi4vungUsY,87.0
iQ_TGFAa19Q,177.0
w6smzIUO1gU,900.0
wV5dAhNwHkU,180.0
DNlZaMSigkk,235.0
4u5sRsKBK6Y,1228.0
YrKQgjhSpr0,63.0
hfSc4ziRdDk,241.0
QpWBLsLkoHY,67.0
AIu0ddoOm2w,1222.0
t5Xo-zs8pTo,1078.0
P21lkmVciNM,1510.0
DoTkzj3wiHE,63.0
WPmW5FiEQHw,2153.0
Gn-PVU65qNU,1275.0
wlAVc8ap4Ms,2037.0
xgvswKZgV_Y,1350.0
46QKzy6pVgQ,1454.0
IpQLNWSZus0,306.0
mKZYNeabZl4,154.0
8l32-NbQW1E,184.0
wwMZQ-8Jtdw,196.0
hApj83-0ngA,940.0
tiPARo8hSMw,633.0
2w37ry6b5OE,2778.0
aHaQvcV9-c4,151.0
P8chOAZNUj8,932.0
7zdQJrKUAN4,1053.0
KjiC2OitLvA,676.0
gF7u6kmjQCw,601.0
-Iw5JK3-j58,182.0
jSmrIlgJbxY,1343.0
m8pK7USkVKg,1247.0
sS_F29bWLuU,1243.0
ycViBU0oYfQ,175.0
gcjEhrHpLv8,631.0
yKZhe7Pzccs,896.0
UbBUDnTSpvE,253.0
IxlJxdmtLE8,893.0
XIpDOuXNLNs,1529.0
HjrMQ6bTLaA,974.0
NWN-cA2pz8w,725.0
Y66PAN-RoBc,211.0
Go0SnKElxz0,2478.0
6WrbtWikO94,21.0
SaL6T9o0ukA,911.0
5WUkuFn9jfY,271.0
CB0RPqNh0KI,234.0
3NKpnSiTW4w,1127.0
y7Wo49U01Kk,1017.0
7mxXOjJc4s8,38.0
Fl0Db6ox0M4,40.0
yy40churzWU,1341.0
FV_90EJuTTk,34.0
H0pyh_8apCU,43.0
wbbp8d3SXvk,2436.0
gvZyScNz_pQ,1654.0
fbrnVqXFrEA,131.0
V3l85UMGUBQ,1730.0
Xr42XWsEwK4,35.0
yVdIBQ8Ji-s,920.0
lzMGEkjh3Iw,922.0
65jwJ7gwxbc,87.0
EbDgUiQ2xsM,55.0
jaDV0Na5TUw,1219.0
kRfgBTWis1I,669.0
PWn75svYmbk,177.0
MJ5rhO-EkNE,2311.0
L9ZP4fiYbAE,900.0
-6MJYlQJVLI,1356.0
uJNp2xUpr5s,624.0
D30LnztrZOE,1532.0
NvziK3fnk1s,721.0
KkKAhlP7n8Y,45.0
MRTRTixb9CY,86.0
M_bA5tsionk,570.0
W7KnnDMEbF4,2023.0
uc2rsNSBTBQ,980.0
7u66D9n2grk,2409.0
LA4ROL4ZxdI,180.0
J9SKgMsC2z0,2273.0
FvguTwAuk10,139.0
wm5XK2qHUtw,40.0
mGSBrFiuiQc,1319.0
uIeffhJdXlE,632.0
i3LKgE_Ml5c,1242.0
juT1W4ppW00,1339.0
mAPUweV3C1U,709.0
dvWyv2LyHNk,122.0
fYeT5l-PwBU,192.0
NJYYseJfask,203.0
_eTqh1uQ78k,94.0
og6_Y6i9sBI,953.0
cRyARVVOgG0,680.0
LKbl3x2FG6Y,1360.0
h5L1XuzLSHY,54.0
_3iKQMwbfbQ,1363.0
00dz9slZZqI,1225.0
Rt8HIdv0CN4,687.0
HUC_2fNuWjI,1194.0
agnjacV9vAc,300.0
-PjRd6NDI0E,38.0
j0jTS4kNsvw,1259.0
ObWb9jl5LBI,309.0
nGTmiF498bc,3585.0
k-UnP6zolKE,310.0
lOAvdydLXuA,619.0
tPepFao17WI,625.0
zj_Tq8JOgao,55.0
qPszkAu63MI,900.0
vXaaZh94Uok,1222.0
F-UptuKltTc,936.0
CrG0YDG0H-A,1219.0
64oT6vl46Cs,1235.0
En77rVMhzeo,620.0
Om72klhuNdk,837.0
9AFnNCcF_9U,624.0
Vp2j_fFyyiI,1686.0
6IVNJvwuZn0,1006.0
9Pe5GhH4bI0,2413.0
h9L2QAbO9P8,2259.0
AWAvZnvmZjk,112.0
q5UFUu-IRQU,636.0
QXsKn_JTBc8,1293.0
jGWa6mwbkiI,1334.0
r1yVzg94U98,1311.0
2DoUG_MoooY,551.0
lZYXoCrxl08,1556.0
cpJfTFHEupc,1285.0
dbOuMIrSNRs,1381.0
vNwQenaPw0I,36.0
mH_oebE137E,1216.0
TuVncMdv26w,1356.0
G0ibzgkSutM,699.0
Z5Q8FjH8YfU,196.0
l819Y08TjbM,1045.0
KbWQ43v7akM,176.0
xKGYrJjavoI,309.0
zL3gHGX6Iu0,193.0
ccM2PKQidzs,33.0
lQtGW5zkLyI,540.0
7alLVaAjy44,900.0
xh1ubD7XrHg,624.0
AusPJzDTxy8,1176.0
x7dkXZmy5bo,180.0
0r0u3EyHfNQ,1234.0
SMJAH_sgtQY,2894.0
Jx9Tr7tzkRE,2600.0
tHBDYzBqms4,1202.0
MAi0xcuFkQU,42.0
5KaLhGFL51U,143.0
UBRYh3taTT8,2289.0
ngSR9XS4_Es,1158.0
Way9Dexny3w,145.0
8bBow3_6LME,207.0
lxTKP2rQV2Y,169.0
F5V-qfZw81c,123.0
7gvgVzN5g9o,33.0
SwIXFQRJ4-E,652.0
4gzmQi6V96w,1202.0
qlj_f-8EJWk,1447.0
bGZplqeIb3w,256.0
Sf6l492kclQ,153.0
1E2lCDG2nDE,1238.0
GbWPa6i-OgQ,35.0
SDhKxpVvtvY,1354.0
WpaLPYWHD24,744.0
283uC7YqBjg,1274.0
dxnG2v5IHPw,1367.0
GOzxOC0kwBU,1217.0
ArSmOFHKJPI,1341.0
lXrLRReHLyE,828.0
WkaFzbIaYkk,724.0
JrP2LiD9Nds,79.0
hHttiJtb94c,166.0
OTZXd7XHy_c,900.0
bEB_BMLhLZI,609.0
ttjDpnZUQWM,523.0
OUoG9QOgBao,1277.0
I4rG8WJwgC8,33.0
FgurZjUKJeE,617.0
dNpoxo-ZlRA,94.0
ECA203lP73Q,535.0
pwy64GYBTi8,1242.0
AqnjjnsMCeg,224.0
CHA1VOepTRc,2242.0
1m-v-_JjwtQ,88.0
d3SdhPOak18,3269.0
IJCQMEkYR2A,943.0
SDdgfviZHJs,63.0
-9JWtaDXeSw,1442.0
Z7DDRB7aIt8,28.0
de0WFHh1LNs,3316.0
9Y0i6PYf_E0,1524.0
0TcSDVhNgnk,1165.0
Qb0z9DFD9zc,1276.0
Wkqp8bs3Bro,150.0
qmiZ35ovBp8,107.0
1iPCrcZV6Os,48.0
6JIuxBm4kSM,1560.0
iCkR8AMVcEE,1305.0
RarG4KWCvNY,35.0
naG-SuK-jws,35.0
wmuj8cICFxY,163.0
wpiTnJEGbV0,35.0
eQ1-0_NHqHA,35.0
6nExInfSRec,35.0
S9Qb0b8WEu8,1354.0
0SVWTNwhAtA,194.0
cDue91EsVX0,1275.0
OV_f_6FyjO4,714.0
vpi1ScDasGs,36.0
v8cVAsKQRR4,690.0
6ggXNav__q0,750.0
C9qIaet8zbk,1344.0
vcLC4TUaN54,2336.0
9gXK5Gl_3aA,816.0
JDBtczOLnfk,1045.0
bZsjZyM1NkE,800.0
ItqFFs3onr4,1227.0
wrrZgHre1KA,142.0
jMMaZXXfwjI,142.0
Qty4M0YR8Ig,265.0
jZLLTHmjFiI,1326.0
siTr9_oHFGc,1043.0
YSV6SCDfeE8,948.0
IUedGxtIL_4,634.0
c3PvOqw2xfY,652.0
Jr8lvbE-v8o,816.0
nWdHs9tjsWs,954.0
jRtYoO_2VQQ,990.0
NHNHI5o_ixU,143.0
SMtRnw8fnMc,371.0
zoFoz29fVus,798.0
rMIW5WcJIF0,657.0
F5FMiUqXfjw,315.0
1rGOwe8PWHU,1400.0
NUrETZuUbg0,1237.0
SOue-o7FORc,24.0
e4N21TEVxgI,383.0
mlgir-pyPVQ,313.0
X42h4WVohxs,1385.0
fiwQpUQvVgY,106.0
tJ73yF5AvHU,170.0
3MUsUCD5ExY,930.0
8_77BTHYGw8,693.0
0Hlw9GLj9fA,1204.0
wnTP3QIbCnU,563.0
xyYFQjmoWHc,554.0
k6iqsmD-NX8,103.0
ShayjV4IEZk,40.0
OEKNl5qKdDA,18.0
uMcU5qVz9YE,144.0
5xeDD5FqsFg,590.0
WTOm65IZneg,374.0
Fmnn-PkppVc,233.0
mJwlv-I1rwU,40.0
Rz2yH5KchoI,35.0
Vi0mNrRxXqE,1090.0
Z5c1CQHkwfU,35.0
qR0v4KR9WzU,2187.0
_DrHjbuNI1U,1794.0
L06nhCKbF3k,203.0
ltO3Vab_JGA,168.0
V7HhcQaeG4s,789.0
1PAhY7HKI28,647.0
scVi8BubGdY,633.0
M-ZWrk3ckKI,1169.0
Ty8iMdIAOaw,1023.0
UrIaQbIK2E4,634.0
wur1Fj_lwxQ,1186.0
qxXulqACVZI,139.0
lDO4yaVHMpk,1340.0
xLOanT5phlA,890.0
0L2VcgC27WA,178.0
VImhwaKjiKk,1524.0
PgrUXbOf2Sc,129.0
EYdCCkq-Pb4,1265.0
875BkEtzLjM,35.0
ubsGur5udyU,1274.0
EE_uSTxVOKk,615.0
NooH2svv-LM,35.0
nJbVVFlyiew,643.0
iz9N282_9t8,667.0
g5MccBrudHQ,2164.0
miBZop2oisQ,125.0
JcoU3crWwyE,2628.0
aJpHgxvwcNk,1266.0
YtFxeoS1eX0,903.0
uPKgWX03lKY,729.0
TY8eiIGIUJM,38.0
pEWjQU7oTAY,334.0
ysHzv0bzY-4,629.0
-U-rKQVEsps,1100.0
C3f7i0VKpMw,73.0
w-HM2BtuvRY,1240.0
Pjq7Vi66H3w,137.0
n4h43OieWKY,624.0
-eBC0O2Vx6I,507.0
uAkX0vMhYRU,706.0
SycI0M9JOUc,895.0
7mjUlNHfJ3A,645.0
3Aq241Oxz1Y,143.0
6tPhC4u99n0,2702.0
ux4r_Y1-xuU,234.0
Im66NXqk6Vc,1483.0
1DA6PuQ6-MU,1242.0
0nx6DZu4l44,690.0
9okBfIsAj7w,2433.0
uYPbbksJxIg,187.0
iaL1_TyCEWs,926.0
T9QmIhnk874,238.0
kVEeglkYhCA,1184.0
WEI2yO0ahGU,35.0
H28rG-ERkH0,854.0
xctm5HXrfg4,325.0
W1E8tr7nvtk,641.0
0UacAPhym2k,1238.0
7rzSX22QRUI,615.0
J6ABtxgYE-M,257.0
FjCT7o-y9-0,1366.0
p2recYoX8zA,39.0
Os_heh8vPfs,205.0
AuVoqlhIV7A,1358.0
DRcxDSknoMQ,38.0
v7kQTIqcwZM,60.0
yXdozOYTWUY,126.0
rOMregQj7E4,43.0
gtSiOjhJNLk,32.0
RrlXDa5i5bg,34.0
j7aw80WM95o,666.0
nw8DWUJjirI,127.0
z_ykFwoZFZY,1404.0
r3pqxIFAdPY,1211.0
86_RCUBXTa4,2251.0
08KjCtHbpTc,351.0
N5envbcBqnk,516.0
SYyIiocun9A,1237.0
6OH3e8PiXMQ,2428.0
Xmc1GGLfYtw,618.0
c_HHbc7CijY,301.0
M4yMOHgfOtM,628.0
-Ti26C-zZYo,1000.0
-lVExRt5MpM,899.0
3wF6kIaeZ2k,229.0
27dIjQVK2hc,771.0
83MnDUJEgTk,1238.0
WG43SLcM_zE,313.0
d4lPn71Xc7g,831.0
dbgkPBa4u0c,44.0
0n7AWxYCj9I,254.0
dFSaiqF9Zso,956.0
hlVp9nxgLSQ,289.0
Fyj5wbzRPC8,192.0
vYPmd4-dHnA,2361.0
cuTfAB8xBQA,595.0
xN4jPhH13_c,642.0
37y6GMkFPJM,265.0
MWH7lfZdP-8,134.0
OB5SYz_fU58,1371.0
IMFFFC2vL1g,3269.0
xC5_XIj9QkE,397.0
LNgprCQyvBk,722.0
Bs1VsgcKK2I,246.0
lxn2PgHD5sQ,1491.0
-J3CbVtYClw,784.0
pVhxJ4NxIj0,587.0
JNeGPca2r1g,87.0
W8LtlPiMAh4,688.0
q3kiPv0_GmI,983.0
xCXrqbpIZik,2222.0
ZoATQ8k0wH0,181.0
OIrzriRIMVU,677.0
10KJrxGZT-Q,228.0
1mFUk5SG2PE,898.0
1_--D9fNKdk,2358.0
AflWahV6nKk,227.0
v6jQ_qZvcyM,1271.0
c61nXu5batI,518.0
oEGtsajLdks,37.0
s-T9T9uPcNI,2865.0
v3kssH0RJBw,1265.0
jD656EyXlh0,1197.0
exwnlwzY5Ew,1532.0
j6kIEzhN1H0,2279.0
3rxQSo4_D08,71.0
_h7AdfWpsjQ,105.0
8O3UznkTEek,605.0
xcT-cQOOp8o,2476.0
NzUL6G1qq3U,1354.0
tR3kNuRljuw,114.0
Lb3-Ca0IpYI,32.0
VKR1SWxrYD0,297.0
EkQ3W1FAodU,1017.0
X6D-M4z8n5U,149.0
ms_qOJCI1jA,198.0
PTDHkd-srps,46.0
beqdnsh9QYk,635.0
mbOp3KylXlQ,636.0
-7U7rKTw3P8,1141.0
yynK1JIVvB8,1359.0
U5RtCepaeKg,718.0
tyUchCfAYcY,1165.0
fvVuVAVVZ4E,35.0
_2EX68HwPdA,1359.0
NsbsH6qBk04,1007.0
VaneMves0Zk,40.0
_MBxkXpceC0,35.0
ahYUmGRXQWM,570.0
B4_AtCJRDQQ,1362.0
hTf8Km781Gk,259.0
_kn2r5_muPg,1144.0
tv5LwlT6phQ,992.0
gqYtUPAy8XQ,654.0
LJBQnJHBeJ0,681.0
TFyyjEPcMMM,1275.0
w0n7F2MLBlM,622.0
1zMqAjsGOls,1062.0
g20pMJrClds,2262.0
KYuj9hffF20,43.0
tWf_BrY_UaQ,120.0
IBPn2CE5ZUM,2751.0
zDAOZv6ZY1Y,110.0
_Kl7Fo8Yc5o,1207.0
LMkXdF-uVvI,177.0
PzNCOYGY6bE,1748.0
nEdu5B9ME8Q,990.0
lep7TLQvmK0,636.0
LqYw2RWom-s,710.0
arLnzm_ZPtI,212.0
xgaSzy4v7-k,1065.0
mKq0qiDxQso,1357.0
cjnt-d-Sd5s,922.0
eyn3yFnWLek,1357.0
MOuvZ7P8ItM,692.0
kW-6wzjR8mg,822.0
YRI_PJqxo2Y,717.0
9VJVVmtMWNU,1255.0
Yr5Y4GBI2Ik,35.0
fqfh5bwmifw,1274.0
S2pqHHO9-Eo,601.0
rZtRMydDy4U,2333.0
7dOhAi8Veb8,614.0
5E1L_lwLy6w,1236.0
b2mjC6xiyxA,1230.0
Fi8_DBMPVXE,898.0
i7GTsL49Qgs,624.0
pg2tsJErYH4,150.0
Stf7vLCdBco,943.0
OX1X4msdStw,124.0
MBjU8QHfoGs,484.0
EfoW3OODAag,1298.0
q1PLUj85fHg,297.0
8euuClb-wZs,1806.0
GBbDyz7m57Q,34.0
46u9WluW_tc,894.0
7GxnGBLCq9s,181.0
QqNbCgmLwhw,1124.0
cRQcOEuazHU,643.0
uuhRc31LRXw,1900.0
tI3lCO9gLDY,969.0
Vd8A5oTO0sQ,1207.0
b_HiXxBHfRU,90.0
SRwoBv_sI5o,153.0
tm9PRuEUZl4,744.0
uo0b0xc9Y80,979.0
knlrWYf8jqo,1243.0
VA9debGhk3M,779.0
4ngj3poOx68,378.0
geBVpTtIWdA,1247.0
_1dWhsfhA9A,213.0
W0ck8JzXuo8,687.0
C7ZlPXRvWVM,627.0
0p0Ip9K09B4,239.0
6UeMP3V1th4,1476.0
ni3YYAkyHdY,146.0
tqSqTU9ejLE,896.0
-wAeQcvecHk,1211.0
P63NB7POCSo,305.0
gA5JnUgLafk,288.0
3avUYHjaECM,613.0
qu6Gpr6AvWg,613.0
L7PEEdOxS3o,42.0
eYb33pEp74w,899.0
98559hvjUoM,869.0
ZswCxgsh5p8,578.0
GJcz01a7tLY,739.0
Gy3XUshyUnw,224.0
R4LU_C45K9k,1860.0
gy_KnCZ4KAw,756.0
Y4pRXCbaUDY,1801.0
F6VYrpWOl6U,663.0
OMcYdiPGsM0,617.0
579CScMBqQE,2889.0
NOo_F4L74Mg,1008.0
k38IzKAWT0U,1826.0
SWqTtPAg8Zw,263.0
Gym3vzboXlY,220.0
TdVWu5o1Ybo,46.0
S8-rF-cYogs,35.0
92O9zn06m-0,860.0
CjxRMknHGLs,25.0
2HPcEtZxxLw,120.0
WkxSa-nTYAY,1665.0
rc8dmnnCeOI,1653.0
7QQTjGn0DUo,830.0
exGCzXfsrBA,472.0
BW_H_iPt9OI,166.0
DaVoL4QCzbo,102.0
-g3BrixzNVk,676.0
oRlj0sRaMkI,554.0
f6186CUQay4,886.0
9YB7edG98uU,1362.0
3uvpybgQhk0,627.0
gH3N09O5Xrw,152.0
5adFbbriZhc,146.0
jy8nmIuPShU,1238.0
eiUxotewBoc,1226.0
sgGlHdlsOtQ,1464.0
7s-ReMZK08w,1363.0
TByMwFO2BTY,638.0
crsW1njByyY,1196.0
EWfhWLpQ8KY,772.0
yF2sTLbu0rg,653.0
9DO4yH7wriw,77.0
FGyt_nnFekA,1100.0
RqVU0BWhMOI,725.0
_ow2GPx_Gqs,1242.0
OCoNrUMRSgg,1277.0
q36kl6QebYY,120.0
dAT6QW_Mcow,395.0
k8EITyBAfs8,325.0
RMttlO-8wBc,1479.0
ldtJB8meHRA,857.0
KCzS8MNmvqI,800.0
oEiKPWHUsOk,533.0
tpilDO19wVo,196.0
udt9VsIpSv8,37.0
YgZ74UWlCHo,1264.0
GzviCwVT_RA,35.0
yJ_S40yMEF0,40.0
j1Dt3TQoCqs,464.0
v7-I0DvwNB8,687.0
vLgTPGPbIeM,245.0
LNfbagnlCLE,428.0
Hnx-Y5igSbM,2334.0
RkOsGlS1Jik,403.0
WdiOaTTuFqY,1078.0
pTtNZBQPJ3I,820.0
W5Z_YoOBI8A,629.0
3_zcpO3_Q64,656.0
zdWXBC4BwWs,1299.0
SeAhi8bD2TA,617.0
mi7J6TVV_ac,899.0
tY-nNx8o2nk,851.0
fD8L5dhnEFk,780.0
sVW-nzzlsXk,900.0
nK9as1inY9w,619.0
JOd59wdTKPo,860.0
JVfN_HMRAfg,640.0
cAMHx-m9oh8,241.0
VMSd3tfMOKM,69.0
ziK8HzNk04A,141.0
-9ZvnSf_QJQ,2385.0
KioBGfg9NYY,97.0
ohc7o8sZFxs,72.0
96TCZDtzfOM,83.0
U4x2wcDflEI,48.0
cufoVUu_6AE,861.0
npSkiU1RJ5U,1157.0
UCLcpu14tgA,572.0
EEqliYbbqM8,997.0
b7v0lrXN0CM,503.0
zAr3TYiTdHU,969.0
-YeiaRZWHE4,57.0
nx0FeLXLxhs,1036.0
27CqzEKvK9I,136.0
ogS20t9dzo0,477.0
LZqT0yrp49Y,606.0
g9XGVL4ih60,50.0
95gltHch_j8,1202.0
cmwTda3QSNQ,38.0
mmnQzRP-NZ4,166.0
ZBLRj1L8r3k,899.0
VvFyIAmw-Is,41.0
fYfRGtT2TP0,2328.0
DKH222Q7xIs,147.0
